iso_time,epoch_s,board_ms,thrust_lbf,thrust_N,raw_counts
2026-09-17T16:10:21.975,1789686621.975,2941029,0.0002,0.001,74955
2026-09-17T16:10:21.975,1789686621.976,2941145,-0.0003,-0.001,74991
2026-09-17T16:10:22.384,1789686622.384,2941259,-0.0006,-0.003,74927
2026-09-17T16:10:22.384,1789686622.384,2941375,-0.0005,-0.002,74991
2026-09-17T16:10:22.384,1789686622.385,2941491,-0.0002,-0.001,74977
2026-09-17T16:10:22.384,1789686622.385,2941605,-0.0001,-0.001,74864
2026-09-17T16:10:22.791,1789686622.792,2941721,-0.0007,-0.003,74920
2026-09-17T16:10:22.791,1789686622.792,2941837,-0.0002,-0.001,74952
2026-09-17T16:10:22.792,1789686622.792,2941953,0.0001,0.000,74985
2026-09-17T16:10:23.199,1789686623.200,2942067,-0.0000,-0.000,74851
2026-09-17T16:10:23.200,1789686623.200,2942183,-0.0006,-0.003,74974
2026-09-17T16:10:23.200,1789686623.200,2942299,-0.0002,-0.001,74738
2026-09-17T16:10:23.200,1789686623.200,2942413,-0.0003,-0.001,74780
2026-09-17T16:10:23.606,1789686623.606,2942529,-0.0002,-0.001,74840
2026-09-17T16:10:23.606,1789686623.606,2942645,-0.0002,-0.001,75021
2026-09-17T16:10:23.606,1789686623.607,2942759,-0.0004,-0.002,74954
2026-09-17T16:10:24.015,1789686624.015,2942875,0.0000,0.000,74894
2026-09-17T16:10:24.015,1789686624.016,2942991,-0.0008,-0.003,74952
2026-09-17T16:10:24.015,1789686624.016,2943106,-0.0005,-0.002,74888
2026-09-17T16:10:24.015,1789686624.016,2943221,0.0004,0.002,74854
2026-09-17T16:10:24.417,1789686624.418,2943337,0.0002,0.001,74931
2026-09-17T16:10:24.418,1789686624.418,2943452,0.0002,0.001,75047
2026-09-17T16:10:24.418,1789686624.418,2943567,-0.0003,-0.001,74942
2026-09-17T16:10:24.823,1789686624.823,2943683,-0.0005,-0.002,74964
2026-09-17T16:10:24.824,1789686624.824,2943798,0.0001,0.001,74834
2026-09-17T16:10:24.824,1789686624.824,2943913,-0.0005,-0.002,74937
2026-09-17T16:10:24.824,1789686624.824,2944029,0.0007,0.003,74970
2026-09-17T16:10:25.224,1789686625.225,2944144,-0.0002,-0.001,75013
2026-09-17T16:10:25.225,1789686625.225,2944260,0.0000,0.000,74944
2026-09-17T16:10:25.225,1789686625.225,2944375,-0.0001,-0.000,74995
2026-09-17T16:10:25.633,1789686625.633,2944490,-0.0003,-0.001,74895
2026-09-17T16:10:25.633,1789686625.633,2944606,0.0002,0.001,74718
2026-09-17T16:10:25.633,1789686625.633,2944721,-0.0003,-0.001,74882
2026-09-17T16:10:25.633,1789686625.634,2944836,-0.0008,-0.004,74912
2026-09-17T16:10:26.033,1789686626.034,2944952,-0.0000,-0.000,74909
2026-09-17T16:10:26.034,1789686626.034,2945068,0.0000,0.000,74982
2026-09-17T16:10:26.034,1789686626.034,2945182,-0.0009,-0.004,74889
2026-09-17T16:10:26.034,1789686626.034,2945298,-0.0003,-0.001,75015
2026-09-17T16:10:26.434,1789686626.435,2945414,0.0001,0.000,74860
2026-09-17T16:10:26.434,1789686626.435,2945528,-0.0004,-0.002,74927
2026-09-17T16:10:26.435,1789686626.435,2945644,-0.0007,-0.003,74851
2026-09-17T16:10:26.835,1789686626.835,2945760,-0.0005,-0.002,75009
2026-09-17T16:10:26.835,1789686626.836,2945874,-0.0001,-0.000,74859
2026-09-17T16:10:26.835,1789686626.836,2945990,-0.0004,-0.002,74824
2026-09-17T16:10:27.238,1789686627.238,2946106,0.0001,0.001,74896
2026-09-17T16:10:27.238,1789686627.239,2946221,-0.0003,-0.001,74914
2026-09-17T16:10:27.238,1789686627.239,2946336,-0.0008,-0.003,74839
2026-09-17T16:10:27.238,1789686627.239,2946452,-0.0003,-0.001,74909
2026-09-17T16:10:27.643,1789686627.643,2946568,0.0005,0.002,74939
2026-09-17T16:10:27.643,1789686627.644,2946682,0.0005,0.002,74870
2026-09-17T16:10:27.643,1789686627.644,2946798,0.0004,0.002,74719
2026-09-17T16:10:28.050,1789686628.050,2946914,0.0000,0.000,74885
2026-09-17T16:10:28.050,1789686628.051,2947028,-0.0001,-0.000,74860
2026-09-17T16:10:28.050,1789686628.051,2947144,-0.0004,-0.002,74876
2026-09-17T16:10:28.050,1789686628.051,2947260,-0.0007,-0.003,74894
2026-09-17T16:10:28.451,1789686628.451,2947375,-0.0003,-0.002,74983
2026-09-17T16:10:28.451,1789686628.451,2947490,-0.0006,-0.003,74716
2026-09-17T16:10:28.451,1789686628.452,2947606,-0.0001,-0.000,74954
2026-09-17T16:10:28.852,1789686628.852,2947721,0.0000,0.000,74940
2026-09-17T16:10:28.852,1789686628.852,2947836,-0.0005,-0.002,74859
2026-09-17T16:10:28.852,1789686628.853,2947952,-0.0007,-0.003,74929
2026-09-17T16:10:28.852,1789686628.853,2948067,-0.0001,-0.000,74843
2026-09-17T16:10:29.256,1789686629.256,2948183,-0.0001,-0.000,74958
2026-09-17T16:10:29.256,1789686629.256,2948298,0.0002,0.001,74895
2026-09-17T16:10:29.256,1789686629.256,2948413,-0.0003,-0.001,74757
2026-09-17T16:10:29.662,1789686629.662,2948529,-0.0001,-0.000,74863
2026-09-17T16:10:29.662,1789686629.663,2948644,-0.0000,-0.000,74917
2026-09-17T16:10:29.663,1789686629.663,2948759,-0.0005,-0.002,74937
2026-09-17T16:10:29.663,1789686629.663,2948875,-0.0003,-0.001,74731
2026-09-17T16:10:30.063,1789686630.063,2948990,0.0003,0.001,74870
2026-09-17T16:10:30.063,1789686630.064,2949105,-0.0002,-0.001,74871
2026-09-17T16:10:30.063,1789686630.064,2949221,0.0001,0.000,74860
2026-09-17T16:10:30.471,1789686630.472,2949337,-0.0007,-0.003,75050
2026-09-17T16:10:30.472,1789686630.472,2949451,-0.0003,-0.001,74925
2026-09-17T16:10:30.472,1789686630.472,2949567,-0.0003,-0.001,75014
2026-09-17T16:10:30.472,1789686630.472,2949683,0.0002,0.001,74995
2026-09-17T16:10:30.872,1789686630.873,2949797,-0.0002,-0.001,75034
2026-09-17T16:10:30.872,1789686630.873,2949913,-0.0003,-0.002,75008
2026-09-17T16:10:30.873,1789686630.873,2950029,0.0000,0.000,74925
2026-09-17T16:10:30.873,1789686630.873,2950145,-0.0005,-0.002,74976
2026-09-17T16:10:31.281,1789686631.281,2950259,-0.0001,-0.000,74901
2026-09-17T16:10:31.281,1789686631.281,2950375,-0.0002,-0.001,74971
2026-09-17T16:10:31.281,1789686631.282,2950491,-0.0003,-0.001,75093
2026-09-17T16:10:31.682,1789686631.682,2950605,-0.0006,-0.003,74888
2026-09-17T16:10:31.682,1789686631.682,2950721,-0.0003,-0.002,74806
2026-09-17T16:10:31.682,1789686631.682,2950837,-0.0003,-0.001,74752
2026-09-17T16:10:31.682,1789686631.683,2950951,0.0004,0.002,74910
2026-09-17T16:10:32.089,1789686632.090,2951067,-0.0001,-0.000,74899
2026-09-17T16:10:32.090,1789686632.090,2951183,-0.0009,-0.004,75068
2026-09-17T16:10:32.090,1789686632.090,2951298,-0.0004,-0.002,75084
2026-09-17T16:10:32.492,1789686632.492,2951413,-0.0003,-0.001,74839
2026-09-17T16:10:32.492,1789686632.493,2951529,-0.0009,-0.004,74985
2026-09-17T16:10:32.493,1789686632.493,2951644,-0.0001,-0.000,74910
2026-09-17T16:10:32.493,1789686632.493,2951759,-0.0007,-0.003,74987
2026-09-17T16:10:32.901,1789686632.902,2951875,-0.0004,-0.002,74992
2026-09-17T16:10:32.901,1789686632.902,2951990,-0.0004,-0.002,74922
2026-09-17T16:10:32.901,1789686632.902,2952105,-0.0001,-0.001,74908
2026-09-17T16:10:33.305,1789686633.305,2952221,-0.0002,-0.001,74883
2026-09-17T16:10:33.305,1789686633.305,2952337,-0.0008,-0.003,74923
2026-09-17T16:10:33.305,1789686633.306,2952452,-0.0008,-0.003,74885
2026-09-17T16:10:33.305,1789686633.306,2952567,-0.0005,-0.002,75054
2026-09-17T16:10:33.712,1789686633.713,2952683,-0.0003,-0.001,74919
2026-09-17T16:10:33.713,1789686633.713,2952798,0.0005,0.002,74975
2026-09-17T16:10:33.716,1789686633.717,2952913,0.0002,0.001,74882
2026-09-17T16:10:34.123,1789686634.124,2953029,-0.0012,-0.005,74903
2026-09-17T16:10:34.123,1789686634.124,2953144,-0.0005,-0.002,75040
2026-09-17T16:10:34.124,1789686634.124,2953260,-0.0007,-0.003,75023
2026-09-17T16:10:34.124,1789686634.124,2953375,-0.0009,-0.004,74934
2026-09-17T16:10:34.533,1789686634.533,2953490,-0.0003,-0.001,75014
2026-09-17T16:10:34.533,1789686634.534,2953606,-0.0011,-0.005,74889
2026-09-17T16:10:34.533,1789686634.534,2953721,-0.0002,-0.001,75027
2026-09-17T16:10:34.942,1789686634.942,2953836,0.0003,0.001,74915
2026-09-17T16:10:34.942,1789686634.942,2953952,-0.0002,-0.001,74992
2026-09-17T16:10:34.942,1789686634.943,2954067,-0.0002,-0.001,74978
2026-09-17T16:10:34.942,1789686634.943,2954182,-0.0005,-0.002,74898
2026-09-17T16:10:35.350,1789686635.350,2954298,-0.0004,-0.002,74935
2026-09-17T16:10:35.350,1789686635.350,2954414,0.0000,0.000,74963
2026-09-17T16:10:35.350,1789686635.351,2954528,-0.0004,-0.002,74957
2026-09-17T16:10:35.752,1789686635.752,2954644,0.0000,0.000,75091
2026-09-17T16:10:35.752,1789686635.753,2954760,0.0003,0.001,74930
2026-09-17T16:10:35.753,1789686635.753,2954874,-0.0005,-0.002,74874
2026-09-17T16:10:35.753,1789686635.753,2954990,0.0002,0.001,74895
2026-09-17T16:10:36.160,1789686636.160,2955106,-0.0002,-0.001,74819
2026-09-17T16:10:36.160,1789686636.160,2955220,-0.0004,-0.002,74943
2026-09-17T16:10:36.160,1789686636.160,2955336,-0.0009,-0.004,75015
2026-09-17T16:10:36.569,1789686636.569,2955452,-0.0009,-0.004,74912
2026-09-17T16:10:36.569,1789686636.570,2955567,-0.0007,-0.003,74888
2026-09-17T16:10:36.569,1789686636.570,2955682,-0.0002,-0.001,75123
2026-09-17T16:10:36.569,1789686636.570,2955798,0.0001,0.001,74848
2026-09-17T16:10:36.974,1789686636.974,2955914,-0.0001,-0.000,74852
2026-09-17T16:10:36.974,1789686636.975,2956028,-0.0006,-0.002,74969
2026-09-17T16:10:36.974,1789686636.975,2956144,0.0003,0.001,74926
2026-09-17T16:10:37.378,1789686637.379,2956260,-0.0000,-0.000,74851
2026-09-17T16:10:37.379,1789686637.379,2956375,-0.0006,-0.002,74962
2026-09-17T16:10:37.379,1789686637.380,2956490,0.0005,0.002,74923
2026-09-17T16:10:37.379,1789686637.380,2956606,-0.0009,-0.004,74709
2026-09-17T16:10:37.780,1789686637.781,2956721,0.0002,0.001,74982
2026-09-17T16:10:37.781,1789686637.781,2956836,-0.0005,-0.002,74919
2026-09-17T16:10:37.781,1789686637.781,2956952,-0.0001,-0.000,74985
2026-09-17T16:10:38.183,1789686638.184,2957067,-0.0003,-0.001,74944
2026-09-17T16:10:38.183,1789686638.184,2957182,-0.0003,-0.001,74745
2026-09-17T16:10:38.184,1789686638.184,2957298,-0.0001,-0.001,74920
2026-09-17T16:10:38.184,1789686638.184,2957413,-0.0006,-0.003,74827
2026-09-17T16:10:38.586,1789686638.587,2957529,-0.0004,-0.002,74938
2026-09-17T16:10:38.587,1789686638.587,2957644,-0.0004,-0.002,74837
2026-09-17T16:10:38.587,1789686638.587,2957759,-0.0008,-0.004,74914
2026-09-17T16:10:38.995,1789686638.996,2957875,-0.0005,-0.002,74946
2026-09-17T16:10:38.995,1789686638.996,2957990,-0.0006,-0.003,74910
2026-09-17T16:10:38.996,1789686638.996,2958105,-0.0001,-0.001,74975
2026-09-17T16:10:38.996,1789686638.996,2958221,0.0001,0.000,74845
2026-09-17T16:10:39.396,1789686639.397,2958337,-0.0006,-0.003,75057
2026-09-17T16:10:39.396,1789686639.397,2958451,-0.0001,-0.001,74851
2026-09-17T16:10:39.397,1789686639.397,2958567,-0.0002,-0.001,74893
2026-09-17T16:10:39.397,1789686639.397,2958683,-0.0002,-0.001,75038
2026-09-17T16:10:39.801,1789686639.802,2958797,-0.0010,-0.004,74891
2026-09-17T16:10:39.802,1789686639.802,2958913,-0.0004,-0.002,74933
2026-09-17T16:10:39.802,1789686639.803,2959029,-0.0003,-0.001,75062
2026-09-17T16:10:40.203,1789686640.203,2959143,-0.0004,-0.002,74846
2026-09-17T16:10:40.203,1789686640.203,2959259,-0.0002,-0.001,74960
2026-09-17T16:10:40.203,1789686640.204,2959375,-0.0006,-0.003,75056
2026-09-17T16:10:40.203,1789686640.204,2959491,0.0003,0.001,74970
2026-09-17T16:10:40.611,1789686640.612,2959605,0.0002,0.001,74968
2026-09-17T16:10:40.611,1789686640.612,2959721,0.0003,0.001,74882
2026-09-17T16:10:40.612,1789686640.612,2959837,-0.0005,-0.002,75057
2026-09-17T16:10:41.012,1789686641.012,2959951,-0.0004,-0.002,74991
2026-09-17T16:10:41.012,1789686641.013,2960067,0.0001,0.000,75022
2026-09-17T16:10:41.012,1789686641.013,2960183,-0.0003,-0.001,74901
2026-09-17T16:10:41.013,1789686641.013,2960297,-0.0005,-0.002,74855
2026-09-17T16:10:41.419,1789686641.419,2960413,-0.0006,-0.003,74992
2026-09-17T16:10:41.419,1789686641.420,2960529,-0.0005,-0.002,74862
2026-09-17T16:10:41.419,1789686641.420,2960644,-0.0004,-0.002,74941
2026-09-17T16:10:41.819,1789686641.820,2960759,-0.0003,-0.001,75060
2026-09-17T16:10:41.820,1789686641.820,2960875,-0.0009,-0.004,74964
2026-09-17T16:10:41.820,1789686641.820,2960990,-0.0004,-0.002,74957
2026-09-17T16:10:41.820,1789686641.821,2961105,-0.0011,-0.005,75044
2026-09-17T16:10:42.227,1789686642.228,2961221,0.0006,0.003,74842
2026-09-17T16:10:42.227,1789686642.228,2961337,-0.0007,-0.003,74941
2026-09-17T16:10:42.228,1789686642.228,2961452,-0.0001,-0.000,74981
2026-09-17T16:10:42.628,1789686642.629,2961567,-0.0006,-0.003,74926
2026-09-17T16:10:42.628,1789686642.629,2961683,-0.0004,-0.002,74866
2026-09-17T16:10:42.629,1789686642.629,2961798,0.0000,0.000,74776
2026-09-17T16:10:42.629,1789686642.629,2961913,-0.0005,-0.002,74941
2026-09-17T16:10:43.029,1789686643.029,2962029,-0.0008,-0.003,74948
2026-09-17T16:10:43.029,1789686643.030,2962144,0.0001,0.001,74835
2026-09-17T16:10:43.029,1789686643.030,2962259,-0.0005,-0.002,75020
2026-09-17T16:10:43.430,1789686643.431,2962375,-0.0002,-0.001,74990
2026-09-17T16:10:43.431,1789686643.431,2962490,-0.0005,-0.002,74888
2026-09-17T16:10:43.431,1789686643.431,2962606,-0.0008,-0.004,74690
2026-09-17T16:10:43.431,1789686643.431,2962721,-0.0006,-0.003,74955
2026-09-17T16:10:43.832,1789686643.832,2962837,-0.0008,-0.003,74838
2026-09-17T16:10:43.832,1789686643.832,2962952,-0.0002,-0.001,74985
2026-09-17T16:10:43.832,1789686643.833,2963067,-0.0002,-0.001,74993
2026-09-17T16:10:44.233,1789686644.233,2963183,-0.0006,-0.003,74783
2026-09-17T16:10:44.233,1789686644.233,2963298,-0.0006,-0.002,74944
2026-09-17T16:10:44.233,1789686644.234,2963414,-0.0004,-0.002,74957
2026-09-17T16:10:44.636,1789686644.637,2963529,-0.0002,-0.001,74915
2026-09-17T16:10:44.637,1789686644.637,2963644,-0.0007,-0.003,75003
2026-09-17T16:10:44.637,1789686644.637,2963760,-0.0007,-0.003,75164
2026-09-17T16:10:44.637,1789686644.637,2963875,-0.0004,-0.002,74835
2026-09-17T16:10:45.038,1789686645.039,2963990,-0.0006,-0.003,74916
2026-09-17T16:10:45.038,1789686645.039,2964106,-0.0007,-0.003,74981
2026-09-17T16:10:45.039,1789686645.039,2964221,-0.0005,-0.002,74986
2026-09-17T16:10:45.439,1789686645.439,2964337,-0.0010,-0.005,74973
2026-09-17T16:10:45.439,1789686645.440,2964452,0.0000,0.000,74956
2026-09-17T16:10:45.440,1789686645.440,2964568,-0.0009,-0.004,74915
2026-09-17T16:10:45.440,1789686645.440,2964683,-0.0008,-0.004,74851
2026-09-17T16:10:45.845,1789686645.845,2964798,-0.0008,-0.003,74899
2026-09-17T16:10:45.845,1789686645.845,2964914,0.0002,0.001,74932
2026-09-17T16:10:45.845,1789686645.846,2965029,0.0004,0.002,75030
2026-09-17T16:10:46.250,1789686646.251,2965144,-0.0001,-0.000,74923
2026-09-17T16:10:46.250,1789686646.251,2965260,-0.0003,-0.001,74943
2026-09-17T16:10:46.251,1789686646.251,2965376,0.0002,0.001,74818
2026-09-17T16:10:46.251,1789686646.251,2965490,-0.0003,-0.001,74846
2026-09-17T16:10:46.651,1789686646.652,2965606,-0.0001,-0.000,75000
2026-09-17T16:10:46.651,1789686646.652,2965722,-0.0008,-0.004,74990
2026-09-17T16:10:46.651,1789686646.652,2965836,-0.0005,-0.002,75012
2026-09-17T16:10:47.060,1789686647.060,2965952,0.0002,0.001,74980
2026-09-17T16:10:47.060,1789686647.060,2966068,-0.0002,-0.001,74848
2026-09-17T16:10:47.060,1789686647.061,2966183,-0.0006,-0.003,74988
2026-09-17T16:10:47.060,1789686647.061,2966298,-0.0003,-0.001,74856
2026-09-17T16:10:47.461,1789686647.461,2966414,-0.0000,-0.000,74937
2026-09-17T16:10:47.461,1789686647.462,2966530,-0.0001,-0.001,74857
2026-09-17T16:10:47.461,1789686647.462,2966644,-0.0006,-0.002,74946
2026-09-17T16:10:47.461,1789686647.462,2966760,-0.0007,-0.003,74819
2026-09-17T16:10:47.869,1789686647.870,2966876,0.0000,0.000,74970
2026-09-17T16:10:47.869,1789686647.870,2966990,-0.0001,-0.000,74916
2026-09-17T16:10:47.871,1789686647.871,2967106,-0.0002,-0.001,75040
2026-09-17T16:10:48.271,1789686648.272,2967222,-0.0003,-0.001,74961
2026-09-17T16:10:48.271,1789686648.272,2967336,-0.0003,-0.001,74943
2026-09-17T16:10:48.272,1789686648.272,2967452,-0.0002,-0.001,75008
2026-09-17T16:10:48.272,1789686648.272,2967568,-0.0001,-0.001,74828
2026-09-17T16:10:48.676,1789686648.677,2967683,-0.0004,-0.002,75016
2026-09-17T16:10:48.677,1789686648.677,2967798,-0.0004,-0.002,74888
2026-09-17T16:10:48.677,1789686648.677,2967914,-0.0005,-0.002,74927
2026-09-17T16:10:49.077,1789686649.078,2968030,-0.0004,-0.002,74879
2026-09-17T16:10:49.077,1789686649.078,2968144,-0.0008,-0.004,74955
2026-09-17T16:10:49.078,1789686649.078,2968260,0.0000,0.000,74999
2026-09-17T16:10:49.078,1789686649.078,2968376,-0.0005,-0.002,74869
2026-09-17T16:10:49.484,1789686649.485,2968491,0.0000,0.000,74935
2026-09-17T16:10:49.485,1789686649.485,2968606,-0.0004,-0.002,74843
2026-09-17T16:10:49.485,1789686649.485,2968722,-0.0009,-0.004,75010
2026-09-17T16:10:49.885,1789686649.886,2968837,-0.0006,-0.003,74808
2026-09-17T16:10:49.885,1789686649.886,2968952,0.0004,0.002,74800
2026-09-17T16:10:49.886,1789686649.886,2969068,0.0004,0.002,75083
2026-09-17T16:10:49.886,1789686649.886,2969183,-0.0001,-0.000,74829
2026-09-17T16:10:50.294,1789686650.294,2969298,-0.0001,-0.000,74775
2026-09-17T16:10:50.294,1789686650.295,2969414,-0.0001,-0.001,75027
2026-09-17T16:10:50.295,1789686650.295,2969530,-0.0003,-0.001,74798
2026-09-17T16:10:50.697,1789686650.698,2969645,-0.0003,-0.001,74933
2026-09-17T16:10:50.697,1789686650.698,2969760,-0.0004,-0.002,74968
2026-09-17T16:10:50.699,1789686650.700,2969876,-0.0001,-0.000,74934
2026-09-17T16:10:50.699,1789686650.700,2969991,-0.0009,-0.004,74916
2026-09-17T16:10:51.103,1789686651.103,2970106,-0.0004,-0.002,74902
2026-09-17T16:10:51.103,1789686651.104,2970222,-0.0004,-0.002,74914
2026-09-17T16:10:51.103,1789686651.104,2970337,-0.0011,-0.005,75060
2026-09-17T16:10:51.509,1789686651.509,2970452,-0.0003,-0.001,74899
2026-09-17T16:10:51.509,1789686651.510,2970568,-0.0002,-0.001,74993
2026-09-17T16:10:51.509,1789686651.510,2970683,-0.0008,-0.003,74997
2026-09-17T16:10:51.509,1789686651.510,2970799,-0.0003,-0.001,74963
2026-09-17T16:10:51.915,1789686651.916,2970914,-0.0003,-0.001,74800
2026-09-17T16:10:51.916,1789686651.916,2971030,-0.0004,-0.002,75015
2026-09-17T16:10:51.916,1789686651.916,2971145,-0.0004,-0.002,74866
2026-09-17T16:10:52.320,1789686652.321,2971260,-0.0013,-0.006,74975
2026-09-17T16:10:52.321,1789686652.321,2971376,-0.0006,-0.003,75094
2026-09-17T16:10:52.321,1789686652.321,2971491,0.0001,0.000,74885
2026-09-17T16:10:52.321,1789686652.321,2971607,-0.0002,-0.001,75020
2026-09-17T16:10:52.727,1789686652.728,2971722,0.0001,0.001,74910
2026-09-17T16:10:52.727,1789686652.728,2971837,-0.0003,-0.002,75022
2026-09-17T16:10:52.728,1789686652.728,2971953,-0.0005,-0.002,74919
2026-09-17T16:10:53.131,1789686653.132,2972068,-0.0004,-0.002,74915
2026-09-17T16:10:53.132,1789686653.132,2972183,-0.0005,-0.002,74913
2026-09-17T16:10:53.132,1789686653.132,2972299,-0.0007,-0.003,74943
2026-09-17T16:10:53.132,1789686653.132,2972414,-0.0005,-0.002,74977
2026-09-17T16:10:53.534,1789686653.534,2972529,0.0001,0.001,75153
2026-09-17T16:10:53.534,1789686653.534,2972645,-0.0005,-0.002,75008
2026-09-17T16:10:53.534,1789686653.535,2972761,0.0000,0.000,74834
2026-09-17T16:10:53.940,1789686653.940,2972876,-0.0002,-0.001,75039
2026-09-17T16:10:53.940,1789686653.941,2972991,-0.0004,-0.002,74893
2026-09-17T16:10:53.940,1789686653.941,2973107,-0.0008,-0.003,75021
2026-09-17T16:10:53.941,1789686653.941,2973222,-0.0003,-0.001,74909
2026-09-17T16:10:54.346,1789686654.346,2973337,-0.0007,-0.003,74931
2026-09-17T16:10:54.346,1789686654.346,2973453,-0.0005,-0.002,75027
2026-09-17T16:10:54.346,1789686654.347,2973569,-0.0003,-0.001,74728
2026-09-17T16:10:54.753,1789686654.754,2973683,-0.0001,-0.000,74936
2026-09-17T16:10:54.753,1789686654.754,2973799,-0.0001,-0.001,74881
2026-09-17T16:10:54.753,1789686654.754,2973915,-0.0003,-0.001,74972
2026-09-17T16:10:54.754,1789686654.754,2974029,0.0001,0.000,74895
2026-09-17T16:10:55.158,1789686655.158,2974145,0.0006,0.002,74785
2026-09-17T16:10:55.158,1789686655.159,2974261,-0.0007,-0.003,74913
2026-09-17T16:10:55.159,1789686655.159,2974376,-0.0002,-0.001,74960
2026-09-17T16:10:55.562,1789686655.562,2974491,-0.0013,-0.006,74899
2026-09-17T16:10:55.562,1789686655.563,2974607,0.0001,0.000,74913
2026-09-17T16:10:55.562,1789686655.563,2974723,-0.0003,-0.001,75035
2026-09-17T16:10:55.563,1789686655.563,2974837,-0.0001,-0.000,74926
2026-09-17T16:10:55.969,1789686655.970,2974953,-0.0001,-0.001,74978
2026-09-17T16:10:55.969,1789686655.970,2975069,0.0004,0.002,75068
2026-09-17T16:10:55.971,1789686655.972,2975183,-0.0004,-0.002,74946
2026-09-17T16:10:56.378,1789686656.378,2975299,-0.0006,-0.003,74985
2026-09-17T16:10:56.378,1789686656.379,2975415,-0.0002,-0.001,74832
2026-09-17T16:10:56.378,1789686656.379,2975529,-0.0006,-0.003,75055
2026-09-17T16:10:56.378,1789686656.379,2975645,-0.0001,-0.000,74910
2026-09-17T16:10:56.779,1789686656.779,2975761,-0.0006,-0.002,74924
2026-09-17T16:10:56.779,1789686656.780,2975876,-0.0006,-0.002,74923
2026-09-17T16:10:56.779,1789686656.780,2975991,-0.0005,-0.002,74886
2026-09-17T16:10:57.187,1789686657.188,2976107,-0.0000,-0.000,74999
2026-09-17T16:10:57.187,1789686657.188,2976223,0.0002,0.001,74967
2026-09-17T16:10:57.188,1789686657.188,2976337,-0.0003,-0.002,74954
2026-09-17T16:10:57.188,1789686657.188,2976453,-0.0002,-0.001,74900
2026-09-17T16:10:57.592,1789686657.592,2976569,-0.0003,-0.001,74974
2026-09-17T16:10:57.592,1789686657.593,2976684,-0.0005,-0.002,74981
2026-09-17T16:10:57.592,1789686657.593,2976799,-0.0007,-0.003,74952
2026-09-17T16:10:57.994,1789686657.994,2976915,-0.0005,-0.002,74953
2026-09-17T16:10:57.994,1789686657.994,2977030,-0.0003,-0.001,74952
2026-09-17T16:10:57.994,1789686657.995,2977145,0.0007,0.003,74767
2026-09-17T16:10:57.994,1789686657.995,2977261,0.0001,0.000,75061
2026-09-17T16:10:58.395,1789686658.395,2977376,-0.0005,-0.002,74902
2026-09-17T16:10:58.395,1789686658.395,2977491,-0.0007,-0.003,74873
2026-09-17T16:10:58.396,1789686658.397,2977607,0.0000,0.000,74895
2026-09-17T16:10:58.801,1789686658.801,2977723,-0.0003,-0.001,74874
2026-09-17T16:10:58.801,1789686658.801,2977838,0.0004,0.002,75045
2026-09-17T16:10:58.801,1789686658.802,2977953,-0.0003,-0.001,74990
2026-09-17T16:10:58.801,1789686658.802,2978069,-0.0001,-0.000,74869
2026-09-17T16:10:59.209,1789686659.209,2978184,-0.0001,-0.000,74790
2026-09-17T16:10:59.209,1789686659.210,2978299,-0.0005,-0.002,75076
2026-09-17T16:10:59.210,1789686659.210,2978415,-0.0004,-0.002,74906
2026-09-17T16:10:59.618,1789686659.619,2978530,0.0001,0.001,74967
2026-09-17T16:10:59.618,1789686659.619,2978646,-0.0008,-0.004,75103
2026-09-17T16:10:59.619,1789686659.619,2978761,-0.0005,-0.002,74758
2026-09-17T16:10:59.619,1789686659.619,2978876,0.0002,0.001,74848
2026-09-17T16:11:00.019,1789686660.020,2978992,0.0000,0.000,74978
2026-09-17T16:11:00.022,1789686660.022,2979107,-0.0001,-0.000,74842
2026-09-17T16:11:00.022,1789686660.022,2979223,-0.0001,-0.000,74919
2026-09-17T16:11:00.022,1789686660.023,2979338,-0.0002,-0.001,74996
2026-09-17T16:11:00.426,1789686660.426,2979453,-0.0003,-0.001,74852
2026-09-17T16:11:00.426,1789686660.427,2979569,-0.0002,-0.001,74920
2026-09-17T16:11:00.426,1789686660.427,2979684,-0.0007,-0.003,74962
2026-09-17T16:11:00.827,1789686660.827,2979800,-0.0004,-0.002,74756
2026-09-17T16:11:00.827,1789686660.828,2979915,-0.0006,-0.003,74889
2026-09-17T16:11:00.827,1789686660.828,2980030,0.0000,0.000,74868
2026-09-17T16:11:00.827,1789686660.828,2980146,0.0001,0.000,74887
2026-09-17T16:11:01.229,1789686661.230,2980261,-0.0004,-0.002,75035
2026-09-17T16:11:01.230,1789686661.230,2980377,-0.0008,-0.004,74844
2026-09-17T16:11:01.230,1789686661.230,2980492,-0.0004,-0.002,75051
2026-09-17T16:11:01.630,1789686661.631,2980608,-0.0002,-0.001,74780
2026-09-17T16:11:01.630,1789686661.631,2980723,-0.0010,-0.004,75007
2026-09-17T16:11:01.631,1789686661.631,2980838,0.0002,0.001,74927
2026-09-17T16:11:02.032,1789686662.032,2980954,-0.0002,-0.001,74930
2026-09-17T16:11:02.032,1789686662.033,2981069,0.0001,0.001,74852
2026-09-17T16:11:02.032,1789686662.033,2981184,0.0001,0.000,74943
2026-09-17T16:11:02.033,1789686662.033,2981300,-0.0004,-0.002,74983
2026-09-17T16:11:02.435,1789686662.435,2981415,-0.0005,-0.002,74794
2026-09-17T16:11:02.435,1789686662.435,2981530,-0.0005,-0.002,74936
