# t_s, edges, edges_per_s, motor_rpm, rotor_rpm
796.304,35,697.6,10464,1308
796.354,35,698.9,10483,1310
796.404,35,697.6,10463,1308
796.455,35,698.4,10476,1309
796.505,35,697.9,10469,1309
796.555,35,699.5,10493,1312
796.605,35,699.9,10498,1312
796.655,35,697.2,10458,1307
796.705,36,717.5,10762,1345
796.755,35,699.3,10489,1311
796.805,35,699.2,10488,1311
796.855,35,699.6,10493,1312
796.905,35,698.0,10470,1309
796.955,35,698.4,10475,1309
797.006,36,718.3,10774,1347
797.056,35,698.7,10480,1310
797.106,35,699.9,10499,1312
797.156,35,698.0,10470,1309
797.206,36,717.1,10756,1345
797.256,35,697.6,10464,1308
797.306,35,698.6,10478,1310
797.356,35,698.7,10481,1310
797.407,36,718.6,10779,1347
797.457,35,698.0,10470,1309
797.507,35,698.5,10478,1310
797.557,35,699.2,10487,1311
797.607,35,699.7,10496,1312
797.657,36,717.7,10766,1346
797.707,35,697.9,10468,1308
797.757,35,699.2,10488,1311
797.807,35,697.1,10457,1307
797.858,36,716.3,10744,1343
797.908,35,697.8,10466,1308
797.958,35,697.6,10465,1308
798.008,35,698.8,10482,1310
798.058,36,717.2,10759,1345
798.108,35,697.6,10464,1308
798.159,35,697.4,10462,1308
798.209,35,699.1,10486,1311
798.259,35,699.6,10494,1312
798.309,36,718.9,10783,1348
798.359,35,698.4,10475,1309
798.409,35,697.9,10468,1309
798.459,35,698.2,10473,1309
798.509,35,698.9,10483,1310
798.559,35,698.9,10483,1310
798.610,36,717.9,10769,1346
798.660,35,698.2,10473,1309
798.710,35,698.9,10484,1310
798.760,35,697.4,10461,1308
798.810,35,697.6,10463,1308
798.860,35,697.8,10467,1308
798.910,36,718.5,10777,1347
798.960,35,699.2,10488,1311
799.011,35,697.6,10463,1308
799.061,35,698.4,10476,1309
799.111,35,699.7,10496,1312
799.161,35,698.4,10476,1309
799.211,35,697.2,10458,1307
799.261,35,697.7,10466,1308
799.311,35,699.8,10496,1312
799.361,35,699.2,10487,1311
799.411,35,698.5,10478,1310
799.461,35,698.4,10476,1310
799.512,36,715.9,10738,1342
799.562,35,697.5,10462,1308
799.612,35,698.4,10477,1310
799.662,35,699.2,10488,1311
799.712,35,699.9,10498,1312
799.762,35,699.9,10499,1312
799.812,35,696.5,10448,1306
799.862,35,699.8,10497,1312
799.912,35,698.9,10484,1310
799.963,35,698.1,10471,1309
800.013,34,678.4,10177,1272
800.063,35,699.9,10498,1312
800.113,35,698.3,10475,1309
800.163,35,698.8,10483,1310
800.213,35,698.4,10476,1309
800.263,35,698.1,10471,1309
800.313,35,697.6,10463,1308
800.364,35,697.0,10455,1307
800.414,35,699.2,10489,1311
800.464,35,698.5,10477,1310
800.514,34,679.7,10195,1274
800.564,35,699.8,10497,1312
800.614,35,697.0,10454,1307
800.664,35,698.3,10474,1309
800.714,36,718.4,10776,1347
800.764,35,699.1,10486,1311
800.814,34,679.2,10188,1274
800.865,36,717.6,10764,1345
800.915,35,698.7,10480,1310
800.965,35,699.3,10489,1311
801.015,35,697.9,10468,1309
801.065,35,697.6,10464,1308
801.115,35,697.5,10462,1308
801.165,35,697.3,10459,1307
801.216,35,698.4,10475,1309
801.266,36,718.4,10776,1347
801.316,35,698.3,10474,1309
801.366,35,698.4,10477,1310
801.416,35,699.7,10495,1312
801.466,35,697.3,10459,1307
801.516,35,699.7,10495,1312
801.566,36,718.7,10781,1348
801.616,35,699.3,10489,1311
801.666,35,699.0,10485,1311
801.716,35,699.9,10499,1312
801.766,36,718.8,10782,1348
801.817,35,697.5,10463,1308
801.867,35,697.0,10455,1307
801.917,35,699.8,10497,1312
801.967,36,719.9,10799,1350
802.017,35,697.7,10465,1308
802.067,35,700.0,10500,1312
802.117,36,717.8,10767,1346
802.167,35,697.6,10465,1308
802.217,35,699.0,10485,1311
802.267,36,719.6,10793,1349
802.318,35,698.6,10479,1310
802.368,35,699.9,10498,1312
802.418,35,696.8,10451,1306
802.468,36,718.2,10773,1347
802.518,35,699.2,10488,1311
802.568,35,699.4,10491,1311
802.618,35,697.8,10468,1308
802.668,35,698.5,10477,1310
802.718,35,699.0,10485,1311
802.768,35,698.2,10473,1309
802.819,36,717.5,10762,1345
802.869,35,696.1,10441,1305
802.919,35,699.6,10494,1312
802.969,35,700.0,10500,1312
803.019,35,698.3,10475,1309
803.069,35,697.3,10459,1307
803.119,35,699.3,10489,1311
803.169,35,698.2,10473,1309
803.220,35,697.5,10463,1308
803.270,35,696.2,10443,1305
803.320,36,716.4,10746,1343
803.370,35,698.4,10477,1310
803.420,35,699.8,10498,1312
803.470,35,698.5,10477,1310
803.520,35,698.8,10483,1310
803.571,35,697.4,10462,1308
803.621,35,698.3,10474,1309
803.671,36,719.0,10785,1348
803.721,35,698.0,10469,1309
803.771,35,699.6,10494,1312
803.821,35,698.3,10475,1309
803.871,35,699.1,10486,1311
803.921,35,698.7,10481,1310
803.972,35,696.8,10451,1306
804.022,35,699.4,10491,1311
804.072,35,698.3,10474,1309
804.122,36,718.2,10774,1347
804.172,35,699.1,10486,1311
804.222,35,698.5,10477,1310
804.272,35,698.2,10473,1309
804.322,35,697.7,10466,1308
804.372,35,698.5,10478,1310
804.422,34,679.6,10194,1274
804.473,35,697.6,10463,1308
804.523,35,699.8,10497,1312
804.573,35,697.3,10460,1307
804.623,35,699.1,10486,1311
804.673,35,698.3,10475,1309
804.723,34,678.9,10184,1273
804.773,35,698.1,10471,1309
804.823,35,698.3,10474,1309
804.873,35,698.7,10481,1310
804.923,34,679.0,10185,1273
804.974,35,696.3,10444,1305
805.024,35,698.3,10474,1309
805.074,35,697.5,10462,1308
805.124,35,698.0,10470,1309
805.174,34,677.9,10169,1271
805.224,35,699.9,10499,1312
805.274,35,699.9,10498,1312
805.325,34,678.2,10173,1272
805.375,35,699.9,10499,1312
805.425,34,679.8,10197,1275
805.475,35,697.8,10468,1308
805.525,35,697.3,10459,1307
805.575,34,678.4,10177,1272
805.625,35,700.0,10499,1312
805.675,35,699.8,10497,1312
805.725,34,677.7,10166,1271
805.775,35,699.3,10489,1311
805.825,35,697.5,10462,1308
805.875,35,699.1,10486,1311
805.925,35,699.7,10496,1312
805.976,34,678.5,10178,1272
806.026,35,698.0,10470,1309
806.076,35,698.5,10477,1310
806.126,35,698.9,10483,1310
806.176,35,697.9,10468,1309
806.226,35,697.7,10465,1308
806.276,35,698.2,10472,1309
806.326,35,699.5,10493,1312
806.376,35,699.9,10498,1312
806.427,35,698.3,10475,1309
806.477,35,699.2,10488,1311
806.527,36,720.0,10799,1350
806.577,35,697.4,10462,1308
806.627,35,697.2,10458,1307
806.677,35,699.1,10487,1311
806.727,35,698.4,10475,1309
806.777,35,700.0,10500,1312
806.827,35,699.9,10498,1312
806.877,36,719.4,10791,1349
806.927,35,698.9,10483,1310
806.977,35,698.4,10476,1310
807.028,35,697.3,10460,1307
807.078,35,697.9,10468,1309
807.128,36,717.6,10764,1346
807.178,35,698.6,10478,1310
807.228,35,698.9,10483,1310
807.278,35,699.2,10488,1311
807.328,35,698.2,10473,1309
807.378,35,699.2,10489,1311
807.428,35,699.8,10497,1312
807.478,35,699.0,10485,1311
807.529,36,717.6,10764,1346
807.579,35,699.0,10485,1311
807.629,35,699.3,10489,1311
807.679,35,699.7,10495,1312
807.729,35,697.5,10462,1308
807.779,35,699.0,10485,1311
807.829,35,698.9,10484,1310
807.879,36,718.5,10778,1347
807.929,35,697.4,10462,1308
807.979,35,699.3,10489,1311
808.030,36,718.1,10771,1346
808.080,35,698.4,10476,1310
808.130,35,699.2,10488,1311
808.180,35,698.4,10477,1310
808.230,36,719.7,10795,1349
808.280,35,700.0,10500,1312
808.330,35,697.4,10462,1308
808.380,36,718.3,10774,1347
808.430,35,700.0,10499,1312
808.480,36,718.2,10773,1347
808.530,35,698.3,10475,1309
808.580,35,698.9,10484,1311
808.631,36,717.3,10760,1345
808.681,35,699.4,10491,1311
808.731,36,718.1,10771,1346
808.781,35,698.1,10472,1309
808.831,35,699.7,10496,1312
808.881,36,716.6,10749,1344
808.931,35,700.0,10500,1312
808.981,36,718.4,10777,1347
809.031,35,698.4,10476,1310
809.082,36,717.9,10769,1346
809.132,35,698.0,10469,1309
809.182,36,717.8,10766,1346
809.232,35,699.9,10498,1312
809.282,36,718.1,10772,1346
809.332,35,697.9,10469,1309
809.382,36,718.7,10780,1347
809.432,35,699.6,10495,1312
809.482,36,719.4,10791,1349
809.533,35,697.8,10467,1308
809.583,36,716.8,10753,1344
809.633,35,697.7,10465,1308
809.683,36,716.9,10754,1344
809.733,35,697.7,10466,1308
809.783,36,717.3,10760,1345
809.833,35,699.8,10496,1312
809.884,35,696.6,10449,1306
809.934,36,718.5,10778,1347
809.984,35,699.2,10488,1311
810.034,35,698.0,10470,1309
810.084,36,717.2,10757,1345
810.134,35,698.8,10481,1310
810.184,35,698.9,10483,1310
810.234,35,699.5,10492,1312
810.284,35,699.7,10495,1312
810.335,35,697.9,10468,1309
810.385,35,699.4,10492,1311
810.435,35,697.1,10457,1307
810.485,35,698.6,10479,1310
810.535,36,716.1,10742,1343
810.585,35,697.4,10461,1308
810.635,35,699.1,10487,1311
810.686,35,696.5,10447,1306
810.736,35,698.5,10477,1310
810.786,35,699.0,10485,1311
810.836,35,699.1,10487,1311
810.886,35,699.2,10488,1311
810.936,35,699.1,10487,1311
810.986,35,696.5,10447,1306
811.036,35,698.0,10471,1309
811.087,35,698.6,10479,1310
811.137,35,699.7,10496,1312
811.187,34,679.9,10199,1275
811.237,35,697.6,10464,1308
811.287,35,697.3,10460,1308
811.337,35,696.4,10446,1306
811.387,35,696.6,10448,1306
811.438,35,699.1,10487,1311
811.488,35,697.9,10468,1309
811.538,35,697.5,10463,1308
811.588,35,697.8,10466,1308
811.638,34,679.6,10194,1274
811.688,35,699.7,10495,1312
811.738,35,699.7,10496,1312
811.788,35,699.3,10489,1311
811.838,34,678.4,10175,1272
811.888,35,698.2,10473,1309
811.939,35,697.7,10465,1308
811.989,34,678.7,10180,1273
812.039,35,699.3,10490,1311
812.089,35,698.0,10470,1309
812.139,34,679.0,10185,1273
812.189,35,699.8,10497,1312
812.239,34,678.0,10170,1271
812.289,35,699.0,10486,1311
812.339,34,679.3,10190,1274
812.389,35,698.1,10471,1309
812.439,34,678.4,10177,1272
812.489,35,699.9,10498,1312
812.540,34,678.6,10180,1272
812.590,35,697.8,10467,1308
812.640,35,699.3,10490,1311
812.690,34,678.4,10176,1272
812.740,35,698.1,10472,1309
812.790,34,679.7,10195,1274
812.840,35,699.0,10485,1311
812.890,35,699.6,10494,1312
812.940,34,678.3,10175,1272
812.990,35,698.4,10476,1309
813.040,35,699.9,10499,1312
813.090,34,679.0,10185,1273
813.141,35,697.5,10463,1308
813.191,35,697.3,10460,1307
813.241,35,697.3,10460,1307
813.291,35,699.4,10491,1311
813.341,34,678.6,10178,1272
813.391,35,698.0,10470,1309
813.441,35,699.1,10486,1311
813.492,35,698.2,10473,1309
813.542,35,699.2,10488,1311
813.592,34,679.9,10198,1275
813.642,35,696.6,10449,1306
813.692,35,699.1,10486,1311
813.742,35,698.9,10484,1310
813.792,35,698.6,10479,1310
813.842,35,698.2,10473,1309
813.892,35,698.4,10477,1310
813.942,35,699.9,10498,1312
813.993,35,697.3,10459,1307
814.043,35,697.6,10464,1308
814.093,35,699.0,10484,1311
814.143,35,699.5,10493,1312
814.193,34,678.7,10181,1273
814.243,35,698.3,10474,1309
814.293,35,699.6,10493,1312
814.343,35,697.7,10466,1308
814.393,35,698.7,10480,1310
814.443,35,698.7,10480,1310
814.493,35,699.2,10488,1311
814.544,35,698.4,10476,1309
814.594,35,698.8,10482,1310
814.644,34,677.4,10160,1270
814.694,35,697.4,10461,1308
814.744,35,698.0,10470,1309
814.794,35,698.8,10482,1310
814.844,35,697.5,10462,1308
814.894,35,699.8,10497,1312
814.944,35,699.9,10498,1312
814.995,35,699.4,10490,1311
815.045,35,699.2,10488,1311
815.095,34,679.0,10185,1273
815.145,35,700.0,10499,1312
815.195,35,699.9,10499,1312
815.245,35,699.7,10495,1312
815.295,35,698.0,10470,1309
815.345,35,699.4,10492,1311
815.395,34,679.5,10193,1274
815.445,35,698.3,10475,1309
815.495,35,699.9,10499,1312
815.545,35,698.4,10475,1309
815.595,35,700.0,10500,1312
815.645,34,678.6,10179,1272
815.695,35,699.6,10494,1312
815.745,35,698.3,10474,1309
815.795,34,679.6,10195,1274
815.846,35,698.0,10470,1309
815.896,35,699.7,10496,1312
815.946,35,699.6,10493,1312
815.996,34,679.6,10195,1274
816.046,35,698.2,10472,1309
816.096,35,698.5,10477,1310
816.146,35,699.9,10499,1312
816.196,34,679.1,10186,1273
816.246,35,698.6,10479,1310
816.296,35,698.8,10482,1310
816.346,35,699.4,10492,1311
816.396,35,698.6,10479,1310
816.446,35,699.4,10492,1311
816.496,35,698.6,10479,1310
816.546,34,679.8,10198,1275
816.597,35,698.0,10470,1309
816.647,35,697.7,10465,1308
816.697,35,698.7,10480,1310
816.747,35,699.5,10493,1312
816.797,35,697.1,10457,1307
816.847,35,697.6,10463,1308
816.897,35,699.1,10486,1311
816.948,35,697.4,10460,1308
816.998,35,700.0,10500,1312
817.048,35,697.8,10467,1308
817.098,35,698.8,10483,1310
817.148,35,699.1,10487,1311
817.198,35,698.0,10471,1309
817.248,35,699.6,10493,1312
817.298,35,698.9,10484,1310
817.348,35,698.4,10476,1310
817.398,34,679.1,10186,1273
817.448,35,699.1,10487,1311
817.498,35,698.9,10484,1310
817.549,35,697.3,10459,1307
817.599,35,696.7,10450,1306
817.649,34,678.8,10182,1273
817.699,35,697.9,10469,1309
817.749,35,697.3,10460,1308
817.799,35,699.2,10488,1311
817.849,35,699.0,10485,1311
817.900,34,678.3,10174,1272
817.950,35,699.5,10492,1312
818.000,35,696.1,10442,1305
818.050,34,678.9,10183,1273
818.100,35,698.7,10480,1310
818.150,34,680.0,10200,1275
818.200,35,698.1,10472,1309
818.250,35,699.1,10487,1311
818.300,35,699.0,10484,1311
818.350,34,678.6,10179,1272
818.400,35,699.0,10484,1311
818.451,35,698.2,10472,1309
818.501,34,678.6,10180,1272
818.551,35,699.8,10496,1312
818.601,35,698.6,10478,1310
818.651,34,680.0,10199,1275
818.701,35,699.8,10498,1312
818.751,35,699.2,10488,1311
818.801,34,679.0,10185,1273
818.851,35,699.6,10494,1312
818.901,35,698.9,10483,1310
818.951,35,697.5,10463,1308
819.001,35,697.2,10458,1307
819.052,35,699.1,10486,1311
819.102,34,679.1,10186,1273
819.152,35,699.4,10491,1311
819.202,35,699.8,10497,1312
819.252,35,699.6,10493,1312
819.302,35,698.8,10482,1310
819.352,35,697.5,10463,1308
819.402,35,698.9,10484,1310
819.452,35,699.0,10485,1311
819.502,35,698.4,10477,1310
819.552,35,699.1,10486,1311
819.602,35,697.4,10461,1308
819.653,35,698.1,10471,1309
819.703,36,717.4,10761,1345
819.753,35,698.2,10473,1309
819.803,35,699.4,10491,1311
819.853,35,698.2,10473,1309
819.903,35,699.1,10487,1311
819.953,35,698.2,10472,1309
820.003,35,697.6,10464,1308
820.053,35,699.1,10486,1311
820.104,35,699.9,10499,1312
820.154,35,699.1,10486,1311
820.204,35,698.2,10473,1309
820.254,35,699.9,10499,1312
820.304,35,697.7,10465,1308
820.354,35,698.9,10483,1310
820.404,35,699.1,10487,1311
820.454,36,719.3,10789,1349
820.504,35,698.3,10475,1309
820.554,35,697.3,10459,1307
820.605,35,697.3,10460,1308
820.655,35,699.4,10491,1311
820.705,35,697.2,10458,1307
820.755,35,699.9,10499,1312
820.805,35,697.6,10465,1308
820.855,35,699.8,10497,1312
820.905,35,699.1,10487,1311
820.955,35,699.2,10488,1311
821.005,35,698.3,10475,1309
821.055,35,697.3,10459,1307
821.106,35,698.1,10471,1309
821.156,35,697.4,10461,1308
821.206,35,697.5,10463,1308
821.256,35,699.1,10486,1311
821.306,35,698.4,10477,1310
821.356,35,698.1,10472,1309
821.406,35,699.3,10489,1311
821.456,35,699.0,10486,1311
821.506,35,698.3,10475,1309
821.557,34,678.6,10180,1272
821.607,35,697.9,10469,1309
821.657,35,697.2,10459,1307
821.707,35,699.2,10488,1311
821.757,35,699.2,10489,1311
821.807,34,678.0,10170,1271
821.857,35,698.3,10475,1309
821.907,35,699.4,10491,1311
821.957,35,698.1,10472,1309
822.008,35,697.1,10456,1307
822.058,35,698.4,10477,1310
822.108,35,698.6,10478,1310
822.158,34,679.8,10197,1275
822.208,35,697.5,10462,1308
822.258,35,698.1,10471,1309
822.308,35,699.1,10487,1311
822.358,35,699.1,10487,1311
822.409,34,678.1,10172,1271
822.459,35,697.6,10464,1308
822.509,35,698.0,10469,1309
822.559,35,699.2,10487,1311
822.609,35,699.5,10492,1312
822.659,35,700.0,10499,1312
822.709,35,698.5,10477,1310
822.759,35,698.3,10474,1309
822.809,35,698.4,10475,1309
822.859,35,697.8,10467,1308
822.910,35,698.5,10477,1310
822.960,35,697.3,10460,1307
823.010,35,697.5,10463,1308
823.060,34,678.6,10179,1272
823.110,36,715.9,10738,1342
823.160,35,697.6,10464,1308
823.211,35,697.7,10465,1308
823.261,35,699.3,10490,1311
823.311,35,699.3,10490,1311
823.361,35,697.6,10464,1308
823.411,35,698.6,10479,1310
823.461,35,698.7,10480,1310
823.511,34,678.3,10175,1272
823.561,35,699.7,10495,1312
823.611,35,699.6,10494,1312
823.661,35,698.5,10478,1310
823.711,35,699.8,10497,1312
823.762,35,698.0,10471,1309
823.812,35,699.1,10487,1311
823.862,35,697.5,10462,1308
823.912,35,697.2,10458,1307
823.962,35,697.3,10460,1307
824.012,35,698.9,10484,1311
824.062,34,679.9,10198,1275
824.112,35,699.6,10494,1312
824.162,35,699.2,10488,1311
824.212,35,698.4,10476,1310
824.262,35,699.6,10494,1312
824.313,35,698.4,10476,1309
824.363,35,699.9,10498,1312
824.413,34,679.4,10191,1274
824.463,35,699.9,10498,1312
824.513,35,700.0,10499,1312
824.563,35,699.2,10489,1311
824.613,35,698.2,10474,1309
824.663,34,680.0,10200,1275
824.713,35,699.2,10488,1311
824.763,35,699.9,10499,1312
824.813,35,698.3,10474,1309
824.863,35,699.4,10490,1311
824.913,35,698.0,10470,1309
824.963,35,697.7,10465,1308
825.014,35,698.4,10475,1309
825.064,34,677.9,10169,1271
825.114,35,699.3,10489,1311
825.164,35,698.6,10479,1310
825.214,35,698.7,10481,1310
825.264,35,698.1,10472,1309
825.314,35,698.7,10481,1310
825.364,35,698.8,10482,1310
825.414,34,679.1,10187,1273
825.464,35,698.3,10474,1309
825.515,35,698.3,10475,1309
825.565,35,698.7,10480,1310
825.615,34,677.9,10168,1271
825.665,35,697.4,10460,1308
825.715,34,679.9,10199,1275
825.765,35,699.1,10486,1311
825.815,35,698.5,10477,1310
825.865,34,678.1,10172,1271
825.915,35,698.5,10478,1310
825.966,34,678.2,10173,1272
826.016,35,696.5,10447,1306
826.066,35,698.1,10472,1309
826.116,34,678.7,10181,1273
826.166,35,697.4,10462,1308
826.216,35,696.9,10453,1307
826.267,34,678.6,10179,1272
826.317,35,699.1,10486,1311
826.367,34,679.2,10188,1273
826.417,35,699.2,10488,1311
826.467,34,679.1,10186,1273
826.517,35,698.1,10472,1309
826.567,35,699.2,10488,1311
826.617,34,678.5,10177,1272
826.667,35,698.4,10477,1310
826.717,35,698.0,10470,1309
826.767,34,678.5,10178,1272
826.818,35,698.6,10480,1310
826.868,34,678.3,10175,1272
826.918,35,698.8,10482,1310
826.968,35,697.7,10466,1308
827.018,34,679.3,10189,1274
827.068,35,699.5,10493,1312
827.118,35,699.9,10498,1312
827.168,34,678.0,10171,1271
827.218,35,699.9,10498,1312
827.268,35,698.3,10475,1309
827.318,34,679.2,10189,1274
827.369,35,697.3,10460,1308
827.419,35,698.6,10479,1310
827.469,34,677.8,10167,1271
827.519,35,699.9,10499,1312
827.569,35,699.4,10492,1311
827.619,34,680.0,10199,1275
827.669,35,698.4,10476,1309
827.719,35,699.0,10485,1311
827.769,34,678.4,10177,1272
827.819,35,699.1,10486,1311
827.869,35,698.3,10475,1309
827.919,35,699.7,10496,1312
827.969,34,679.8,10198,1275
828.019,35,699.4,10491,1311
828.070,35,698.6,10479,1310
828.120,35,696.2,10443,1305
828.170,35,699.2,10488,1311
828.220,35,699.5,10492,1312
828.270,34,678.9,10183,1273
828.320,35,698.3,10475,1309
828.370,35,698.0,10471,1309
828.420,36,717.4,10761,1345
828.471,35,698.1,10472,1309
828.521,35,699.3,10489,1311
828.571,35,698.9,10484,1311
828.621,35,697.6,10464,1308
828.671,35,699.8,10498,1312
828.721,35,697.2,10458,1307
828.771,35,699.1,10487,1311
828.821,35,697.8,10466,1308
828.871,35,699.1,10486,1311
828.921,35,699.4,10491,1311
828.971,35,700.0,10499,1312
829.021,35,699.0,10485,1311
829.072,34,679.0,10184,1273
829.122,35,698.9,10483,1310
829.172,35,697.7,10465,1308
829.222,35,698.8,10482,1310
829.272,35,699.4,10491,1311
829.322,35,698.3,10474,1309
829.372,35,698.3,10474,1309
829.422,35,699.2,10487,1311
829.472,34,679.9,10199,1275
829.522,35,697.7,10465,1308
829.573,35,698.1,10472,1309
829.623,35,699.1,10486,1311
829.673,34,678.4,10176,1272
829.723,35,699.9,10498,1312
829.773,35,699.7,10496,1312
829.823,34,678.6,10179,1272
829.873,35,699.2,10487,1311
829.923,35,698.5,10478,1310
829.973,34,678.2,10174,1272
830.023,35,698.2,10473,1309
830.073,35,698.9,10484,1310
830.124,35,697.6,10465,1308
830.174,34,676.4,10146,1268
830.224,35,697.5,10462,1308
830.274,35,699.7,10495,1312
830.324,34,680.0,10199,1275
830.374,35,698.2,10473,1309
830.424,35,697.9,10468,1309
830.474,35,698.7,10481,1310
830.525,34,677.2,10158,1270
830.575,35,697.8,10467,1308
830.625,35,698.5,10478,1310
830.675,35,698.9,10484,1311
830.725,35,698.3,10474,1309
830.775,35,699.1,10486,1311
830.825,35,697.4,10460,1308
830.875,35,697.5,10463,1308
830.926,35,699.2,10487,1311
830.976,35,698.9,10484,1311
831.026,35,698.4,10476,1310
831.076,34,679.9,10198,1275
831.126,35,697.8,10467,1308
831.176,35,699.7,10496,1312
831.226,36,719.1,10787,1348
831.276,35,698.3,10474,1309
831.326,35,699.2,10487,1311
831.376,35,696.0,10440,1305
831.426,35,699.5,10492,1312
831.477,35,698.2,10474,1309
831.527,35,697.8,10467,1308
831.577,35,698.7,10481,1310
831.627,35,698.5,10478,1310
831.677,35,699.6,10494,1312
831.727,35,699.1,10486,1311
831.777,35,697.9,10468,1308
831.827,35,698.0,10470,1309
831.878,35,697.1,10457,1307
831.928,35,696.7,10450,1306
831.978,35,699.9,10499,1312
832.028,35,698.3,10475,1309
832.078,35,697.7,10465,1308
832.128,35,697.7,10465,1308
832.178,34,678.2,10174,1272
832.229,35,696.0,10440,1305
832.279,35,698.4,10477,1310
832.329,35,697.9,10468,1309
832.379,35,698.9,10483,1310
832.429,35,699.0,10485,1311
832.479,35,698.8,10482,1310
832.529,34,679.9,10199,1275
832.579,35,697.4,10460,1308
832.630,35,697.4,10461,1308
832.680,35,698.2,10473,1309
832.730,35,699.4,10491,1311
832.780,35,698.7,10480,1310
832.830,35,699.8,10497,1312
832.880,35,698.8,10482,1310
832.930,35,699.1,10487,1311
832.980,35,697.7,10465,1308
833.030,35,700.0,10499,1312
833.080,35,698.9,10484,1311
833.130,35,698.3,10474,1309
833.180,35,698.3,10474,1309
833.231,35,698.3,10474,1309
833.281,35,698.2,10473,1309
833.331,35,699.2,10487,1311
833.381,35,698.8,10483,1310
833.431,36,717.8,10768,1346
833.481,34,679.3,10189,1274
833.531,35,697.9,10468,1308
833.581,35,699.1,10486,1311
833.632,35,696.3,10445,1306
833.682,35,699.8,10496,1312
833.732,35,698.7,10481,1310
833.782,35,698.6,10479,1310
833.832,35,697.6,10465,1308
833.882,35,697.6,10464,1308
833.932,34,677.9,10168,1271
833.982,35,699.7,10495,1312
834.032,35,699.1,10487,1311
834.082,34,679.0,10186,1273
834.133,35,698.1,10471,1309
834.183,35,699.4,10490,1311
834.233,34,678.4,10176,1272
834.283,35,697.7,10466,1308
834.333,34,678.9,10184,1273
834.383,35,698.2,10473,1309
834.433,35,698.2,10473,1309
834.483,35,699.1,10486,1311
834.533,34,678.4,10176,1272
834.583,35,699.9,10498,1312
834.634,35,697.9,10469,1309
834.684,35,698.4,10476,1310
834.734,35,697.7,10465,1308
834.784,35,699.1,10487,1311
834.834,34,679.0,10185,1273
834.884,35,698.3,10474,1309
834.934,35,698.1,10471,1309
834.984,35,697.7,10465,1308
835.035,35,698.0,10469,1309
835.085,35,698.7,10481,1310
835.135,35,698.8,10482,1310
835.185,35,699.5,10492,1312
835.235,35,698.2,10473,1309
835.285,35,696.0,10440,1305
835.335,35,699.3,10490,1311
835.385,35,698.3,10474,1309
835.435,36,718.2,10773,1347
835.486,35,698.4,10476,1309
835.536,35,698.4,10476,1309
835.586,35,699.7,10496,1312
835.636,35,697.6,10464,1308
835.686,35,699.4,10491,1311
835.736,35,697.6,10463,1308
835.786,36,719.5,10792,1349
835.836,35,698.6,10478,1310
835.886,35,698.7,10481,1310
835.936,35,699.2,10489,1311
835.986,35,699.1,10487,1311
836.036,35,699.9,10499,1312
836.087,35,697.5,10463,1308
836.137,35,698.6,10479,1310
836.187,35,698.7,10481,1310
836.237,35,698.1,10471,1309
836.287,35,699.6,10494,1312
836.337,35,698.8,10482,1310
836.387,35,696.6,10448,1306
836.437,35,699.3,10490,1311
836.487,34,678.9,10183,1273
836.538,35,697.3,10459,1307
836.588,35,698.8,10482,1310
836.638,35,698.8,10482,1310
836.688,35,697.8,10467,1308
836.738,34,679.7,10196,1275
836.788,35,698.9,10483,1310
836.838,34,678.6,10179,1272
836.888,35,699.2,10488,1311
836.938,34,678.5,10177,1272
836.988,35,698.9,10483,1310
837.039,35,698.3,10474,1309
837.089,34,679.0,10185,1273
837.139,35,699.8,10497,1312
837.189,34,676.4,10146,1268
837.239,35,699.5,10492,1311
837.289,35,699.6,10493,1312
837.339,34,679.5,10193,1274
837.389,35,699.9,10498,1312
837.439,34,678.2,10174,1272
837.489,35,697.7,10466,1308
837.539,35,698.2,10473,1309
837.589,34,679.7,10195,1274
837.640,35,698.6,10480,1310
837.690,34,678.3,10175,1272
837.740,35,696.9,10454,1307
837.790,35,700.0,10499,1312
837.840,35,697.0,10455,1307
837.890,35,698.1,10471,1309
837.940,35,699.2,10487,1311
837.990,35,698.5,10477,1310
838.041,35,698.9,10484,1311
838.091,35,699.2,10487,1311
838.141,34,679.8,10196,1275
838.191,35,698.8,10482,1310
838.241,35,699.9,10499,1312
838.291,35,696.6,10448,1306
838.341,36,717.9,10768,1346
838.391,35,698.1,10472,1309
838.441,35,697.5,10462,1308
838.491,35,698.7,10481,1310
838.542,35,697.8,10467,1308
838.592,35,698.7,10481,1310
838.642,35,699.6,10494,1312
838.692,35,697.6,10464,1308
838.742,35,700.0,10500,1312
838.792,35,699.7,10495,1312
838.842,35,698.7,10481,1310
838.892,35,699.6,10494,1312
838.942,35,699.7,10496,1312
838.992,35,700.0,10499,1312
839.042,35,696.1,10442,1305
839.092,35,699.4,10491,1311
839.143,35,698.9,10483,1310
839.193,35,698.4,10477,1310
839.243,35,699.1,10487,1311
839.293,35,699.9,10499,1312
839.343,35,698.3,10475,1309
839.393,35,697.6,10464,1308
839.443,35,699.8,10497,1312
839.493,35,699.1,10487,1311
839.543,35,698.9,10483,1310
839.593,35,698.3,10475,1309
839.643,35,698.6,10478,1310
839.693,35,699.6,10493,1312
839.743,34,679.5,10192,1274
839.794,35,697.3,10460,1307
839.844,35,699.1,10486,1311
839.894,35,697.6,10464,1308
839.944,35,699.8,10497,1312
839.994,35,697.6,10464,1308
